id,Day,Time,device_id,Longitude,Latitude,Speed_m_s,geo_dist,arc,chord,tortuosity index,birds_activity1,birds_activity2,geometry
0,2021-03-30,01:03:02.000,210452,10.234448432922363,42.2930793762207,0.5555555555555556,16.719842951563955,20.51353500030938,20.51292300944612,0.9999701664845552,R,R,POINT (10.234448432922363 42.2930793762207)
1,2021-03-30,05:12:39.000,210452,10.180791854858398,42.1480598449707,0.2777777777777778,3.793692048745424,6.365912743910835,6.355171273278637,0.9983126582056168,R,F,POINT (10.180791854858398 42.1480598449707)
2,2021-03-30,05:22:41.000,210452,10.167771339416504,42.11533737182617,11.38888888888889,2.572220695165411,8.882346824310087,8.844816786456036,0.9957747610404792,T,T,POINT (10.167771339416504 42.11533737182617)
3,2021-03-30,05:32:39.000,210452,10.15548038482666,42.09407806396485,11.38888888888889,6.310126129144677,10.581131950116966,10.477110448339868,0.9901691518197212,T,T,POINT (10.15548038482666 42.09407806396485)
4,2021-03-30,05:43:03.000,210452,10.111831665039062,42.047489166259766,0.2777777777777778,4.27100582097229,10.709754436447554,10.690926117512964,0.99824194671817,R,F,POINT (10.111831665039062 42.047489166259766)
5,2021-03-30,05:52:35.000,210452,10.071539878845217,42.02341079711914,9.166666666666666,6.438748615475265,10.736496275237212,10.734988664446195,0.999859580746608,T,T,POINT (10.071539878845217 42.02341079711914)
6,2021-03-30,06:02:35.000,210452,10.00539207458496,41.9927978515625,11.11111111111111,4.297747659761947,10.60713791721546,10.60624910785558,0.9999162064859703,T,T,POINT (10.00539207458496 41.9927978515625)
7,2021-03-30,06:12:35.000,210452,9.960359573364258,41.97347640991211,0.0,6.309390257453514,12.921620310321147,12.918223272512146,0.9997371043470232,R,F,POINT (9.960359573364258 41.97347640991211)
8,2021-03-30,06:22:35.000,210452,9.895328521728516,41.94379425048828,9.72222222222222,6.612230052867633,12.037531934447884,12.03704466633689,0.999959520928904,T,T,POINT (9.895328521728516 41.94379425048828)
9,2021-03-30,06:32:36.000,210452,9.829233169555664,41.91035842895508,11.944444444444445,5.425301881580252,11.854882067194444,11.837569994765408,0.9985396672585262,T,T,POINT (9.829233169555664 41.91035842895508)
10,2021-03-30,06:42:35.000,210452,9.77573013305664,41.882171630859375,12.777777777777777,6.429580185614192,13.153265921016736,13.128679346573058,0.998130762763308,T,T,POINT (9.77573013305664 41.882171630859375)
11,2021-03-30,06:52:39.000,210452,9.707893371582031,41.85403823852539,11.11111111111111,6.723685735402545,13.076317656637093,13.076195824779834,0.9999906830148628,T,T,POINT (9.707893371582031 41.85403823852539)
12,2021-03-30,07:03:21.000,210452,9.632718086242676,41.83123779296875,9.444444444444445,6.352631921234546,13.123868162848202,13.110395127514812,0.9989733944926747,T,T,POINT (9.632718086242676 41.83123779296875)
13,2021-03-30,07:13:35.000,210452,9.561492919921877,41.81010818481445,11.666666666666666,6.771236241613656,11.760053788780752,11.694572420950069,0.9944318819448638,T,T,POINT (9.561492919921877 41.81010818481445)
14,2021-03-30,07:23:31.000,210452,9.483193397521973,41.79275131225586,12.5,4.988817547167095,7.225630798372885,7.186254679303711,0.9945504939059382,T,T,POINT (9.483193397521973 41.79275131225586)
15,2021-03-30,07:33:32.000,210452,9.43049144744873,41.7711067199707,11.666666666666666,2.23681325120579,2.522981303336072,2.460678180280529,0.975305753168618,F,T,POINT (9.43049144744873 41.7711067199707)
16,2021-03-30,07:43:31.000,210452,9.410391807556152,41.757694244384766,1.9444444444444444,0.2861680521302817,0.8349470312784893,0.7656026688408196,0.9169475908771264,R,F,POINT (9.410391807556152 41.757694244384766)
17,2021-03-30,07:53:32.000,210452,9.40994644165039,41.75514221191406,0.0,0.5487789791482076,1.85332576453638,1.7158256346355685,0.9258089794401536,R,F,POINT (9.40994644165039 41.75514221191406)
18,2021-03-30,08:04:33.000,210452,9.414398193359377,41.75149154663086,0.8333333333333333,1.3045467853881725,3.207706329499308,3.207082971965111,0.99980566876448,R,F,POINT (9.414398193359377 41.75149154663086)
19,2021-03-30,08:13:55.000,210452,9.412586212158203,41.739837646484375,11.944444444444445,1.9031595441111355,4.842472676597121,4.808576228740751,0.993000177776906,T,T,POINT (9.412586212158203 41.739837646484375)
20,2021-03-30,08:24:03.000,210452,9.410860061645508,41.72277069091797,0.2777777777777778,2.9393131324859856,3.047273668948151,2.9804129992118784,0.9780588562105248,R,F,POINT (9.410860061645508 41.72277069091797)
21,2021-03-30,08:33:33.000,210452,9.416748046875,41.69670486450195,0.2777777777777778,0.1079605364621658,2.176076307660918,2.1564039590797743,0.9909597156534043,R,F,POINT (9.416748046875 41.69670486450195)
22,2021-03-30,08:43:31.000,210452,9.41563320159912,41.69620513916016,0.2777777777777778,2.068115771198753,3.1112860912870346,2.18992114041027,0.7038636358588204,R,F,POINT (9.41563320159912 41.69620513916016)
23,2021-03-30,08:53:31.000,210452,9.405889511108398,41.6790885925293,11.38888888888889,1.0431703200882814,5.433347130263838,4.125389454649597,0.7592722047282984,F,T,POINT (9.405889511108398 41.6790885925293)
24,2021-03-30,09:03:32.000,210452,9.417996406555176,41.67658996582031,0.2777777777777778,4.390176810175557,7.216800263369968,1.7843814744415163,0.2472538257014583,R,F,POINT (9.417996406555176 41.67658996582031)
25,2021-03-30,09:13:32.000,210452,9.412508010864258,41.715858459472656,10.833333333333334,2.8266234531944106,6.429556519329569,6.417343593919153,0.9981005026748424,T,T,POINT (9.412508010864258 41.715858459472656)
26,2021-03-30,09:23:32.000,210452,9.407734870910645,41.69068908691406,10.555555555555555,3.6029330661351593,6.6570033813271685,6.637402450623597,0.9970555924969856,T,T,POINT (9.407734870910645 41.69068908691406)
27,2021-03-30,09:33:32.000,210452,9.39638328552246,41.65941619873047,7.777777777777778,3.0540703151920097,6.201339126543898,5.994894366366724,0.9667096483574784,F,T,POINT (9.39638328552246 41.65941619873047)
28,2021-03-30,09:43:33.000,210452,9.392325401306152,41.632118225097656,8.055555555555555,3.1472688113518887,4.501389820018419,4.343214651030871,0.964860815145554,F,T,POINT (9.392325401306152 41.632118225097656)
29,2021-03-30,09:53:33.000,210452,9.407308578491213,41.60612487792969,1.1111111111111112,1.3541210086665303,3.2388384329784685,3.2352716963853703,0.9988987605689802,R,F,POINT (9.407308578491213 41.60612487792969)
30,2021-03-30,10:03:33.000,210452,9.404484748840332,41.59413146972656,8.61111111111111,1.884717424311938,2.280786014882971,2.154054519326917,0.9444351663290268,F,T,POINT (9.404484748840332 41.59413146972656)
31,2021-03-30,10:14:03.000,210452,9.39845371246338,41.57779312133789,8.333333333333334,0.3960685905710329,1.2971807491808376,1.009849503232194,0.7784955981422853,F,T,POINT (9.39845371246338 41.57779312133789)
32,2021-03-30,10:24:27.000,210452,9.394075393676758,41.576393127441406,0.2777777777777778,0.9011121586098046,2.930947245073612,2.8851132063725564,0.98436203900357,R,F,POINT (9.394075393676758 41.576393127441406)
33,2021-03-30,10:33:33.000,210452,9.397611618041992,41.56873321533203,8.88888888888889,2.0298350864638066,3.0897748821781006,1.7248736692816076,0.5582522141760949,F,T,POINT (9.397611618041992 41.56873321533203)
34,2021-03-30,10:43:33.000,210452,9.396353721618652,41.55050277709961,0.2777777777777778,1.059939795714294,2.634973201278369,1.1794189093944272,0.4476018613100985,R,F,POINT (9.396353721618652 41.55050277709961)
35,2021-03-30,10:53:33.000,210452,9.407509803771973,41.55510330200195,0.0,1.5750334055640756,1.944219064824412,1.8424544639222784,0.9476578525829216,R,F,POINT (9.407509803771973 41.55510330200195)
36,2021-03-30,11:04:00.000,210452,9.38967990875244,41.55986022949219,11.11111111111111,0.3691856592603366,0.4690355097631186,0.2789258566170506,0.594679615532562,F,T,POINT (9.38967990875244 41.55986022949219)
37,2021-03-30,11:13:33.000,210452,9.38799285888672,41.562931060791016,0.0,0.0998498505027819,1.309885597674208,1.3084515512996877,0.9989052125032396,R,F,POINT (9.38799285888672 41.562931060791016)
38,2021-03-30,11:24:00.000,210452,9.38882827758789,41.562286376953125,0.0,1.210035747171426,2.329384204036176,2.0923364352751244,0.8982358649336106,R,F,POINT (9.38882827758789 41.562286376953125)
39,2021-03-30,11:33:31.000,210452,9.396960258483888,41.55326461791992,0.2777777777777778,1.1193484568647498,2.623416739637588,0.5702414366686741,0.2173659365867468,R,F,POINT (9.396960258483888 41.55326461791992)
40,2021-03-30,11:43:31.000,210452,9.39276123046875,41.543701171875,11.11111111111111,1.504068282772837,1.7227991399247975,1.7182142969117888,0.9973387245751648,T,T,POINT (9.39276123046875 41.543701171875)
41,2021-03-30,11:53:31.000,210452,9.403603553771973,41.55452346801758,0.2777777777777778,0.2187308571519604,0.5896735084220448,0.3644816436651068,0.6181075433428455,R,F,POINT (9.403603553771973 41.55452346801758)
42,2021-03-30,12:03:32.000,210452,9.404685020446776,41.55631637573242,0.2777777777777778,0.3709426512700844,3.758564853550109,3.5258350413107693,0.9380801392798856,R,F,POINT (9.404685020446776 41.55631637573242)
43,2021-03-30,12:13:32.000,210452,9.400246620178224,41.5566291809082,10.277777777777777,3.3876222022800246,3.681393257788508,3.544684757633698,0.9628650104507082,F,T,POINT (9.400246620178224 41.5566291809082)
44,2021-03-30,12:23:31.000,210452,9.383453369140623,41.52887725830078,0.2777777777777778,0.2937710555084833,0.3237363684484597,0.3219851039678933,0.994590461093514,R,F,POINT (9.383453369140623 41.52887725830078)
45,2021-03-30,12:33:34.000,210452,9.379942893981934,41.52860641479492,0.5555555555555556,0.0299653129399764,0.431760001065599,0.3722967196345939,0.862277002769484,R,F,POINT (9.379942893981934 41.52860641479492)
46,2021-03-30,12:43:32.000,210452,9.379594802856444,41.5286750793457,0.2777777777777778,0.4017946881256226,0.7831603064999605,0.7816841543428983,0.9981151340985868,R,F,POINT (9.379594802856444 41.5286750793457)
47,2021-03-30,12:53:32.000,210452,9.383986473083496,41.52717590332031,0.0,0.3813656183743379,0.9038941903167268,0.257426748975067,0.2847974372806446,R,F,POINT (9.383986473083496 41.52717590332031)
48,2021-03-30,13:03:31.000,210452,9.38835620880127,41.526145935058594,0.2777777777777778,0.5225285719423889,0.7214592418794546,0.7068149992899949,0.9797019128186502,R,F,POINT (9.38835620880127 41.526145935058594)
49,2021-03-30,13:13:31.000,210452,9.382183074951172,41.52529525756836,0.2777777777777778,0.1989306699370657,0.6816140727139307,0.6776135882435877,0.9941308657926992,R,F,POINT (9.382183074951172 41.52529525756836)
50,2021-03-30,13:23:32.000,210452,9.380258560180664,41.52423477172852,0.2777777777777778,0.4826834027768649,5.0315242498146135,5.030745022127301,0.999845130889046,R,F,POINT (9.380258560180664 41.52423477172852)
51,2021-03-30,13:33:32.000,210452,9.37653350830078,41.52090835571289,11.38888888888889,4.548840847037749,6.634939871470635,3.537339184970379,0.5331380922049452,F,T,POINT (9.37653350830078 41.52090835571289)
52,2021-03-30,13:43:35.000,210452,9.34401035308838,41.488040924072266,11.38888888888889,2.0860990244328863,9.720716207961434,6.4065520806375735,0.6590617340922367,F,T,POINT (9.34401035308838 41.488040924072266)
53,2021-03-30,13:53:33.000,210452,9.36896800994873,41.48960494995117,11.38888888888889,7.634617183528548,15.21369612882067,15.041444323375329,0.9886778463309104,T,T,POINT (9.36896800994873 41.48960494995117)
54,2021-03-30,14:04:05.000,210452,9.31269645690918,41.43542098999024,14.166666666666666,7.579078945292122,15.148392344925266,15.12743188544447,0.9986163244915016,T,T,POINT (9.31269645690918 41.43542098999024)
55,2021-03-30,14:14:03.000,210452,9.280719757080078,41.371620178222656,13.055555555555555,7.569313399633144,16.132933207663818,15.271087369829804,0.9465784785233846,F,T,POINT (9.280719757080078 41.371620178222656)
56,2021-03-30,14:23:33.000,210452,9.257933616638184,41.30573272705078,15.0,8.563619808030674,9.51694529822787,9.421644702960132,0.9899862201282712,T,T,POINT (9.257933616638184 41.30573272705078)
57,2021-03-30,14:33:37.000,210452,9.176931381225586,41.25855255126953,13.61111111111111,0.953325490197196,8.623516223820584,8.482444771182584,0.9836410752903414,T,T,POINT (9.176931381225586 41.25855255126953)
58,2021-03-30,14:43:34.000,210452,9.165721893310549,41.25697326660156,10.277777777777777,7.6701907336233885,8.14777610578549,7.234176758198333,0.8878713239385116,F,T,POINT (9.165721893310549 41.25697326660156)
59,2021-03-30,14:53:36.000,210452,9.099769592285156,41.20903396606445,0.8333333333333333,0.4775853721621013,1.618938174929199,1.443356037966474,0.8915448781912853,R,F,POINT (9.099769592285156 41.20903396606445)
60,2021-03-30,15:03:42.000,210452,9.105110168457031,41.21055221557617,0.8333333333333333,1.1413528027670974,2.069387450292658,2.061388672661025,0.9961347124094614,R,F,POINT (9.105110168457031 41.21055221557617)
61,2021-03-30,15:25:39.000,210452,9.115735054016112,41.2041130065918,0.5555555555555556,0.9280346475255604,2.02904951619985,2.0268650463899216,0.9989234024145356,R,F,POINT (9.115735054016112 41.2041130065918)
62,2021-03-30,15:35:37.000,210452,9.123013496398926,41.19781494140625,8.61111111111111,1.1010148686742895,1.4883268883629923,1.4556825066396772,0.9780663898646482,F,T,POINT (9.123013496398926 41.19781494140625)
63,2021-03-30,15:45:37.000,210452,9.132533073425291,41.19097900390625,0.2777777777777778,0.3873120196887026,2.8858604016544085,2.159592719766334,0.7483358233573186,R,F,POINT (9.132533073425291 41.19097900390625)
64,2021-03-30,15:55:36.000,210452,9.13403034210205,41.18768310546875,0.0,2.4985483819657057,3.405856343746795,2.2945092661572373,0.6736952573968634,R,F,POINT (9.13403034210205 41.18768310546875)
65,2021-03-30,16:06:39.000,210452,9.112698554992676,41.203407287597656,0.5555555555555556,0.9073079617810892,5.505788875226798,5.465910357486229,0.992756983850216,R,F,POINT (9.112698554992676 41.203407287597656)
66,2021-03-30,16:15:37.000,210452,9.108813285827637,41.1957893371582,0.2777777777777778,4.598480913445709,6.814140103886585,6.704438274917585,0.9839008550900752,R,F,POINT (9.108813285827637 41.1957893371582)
67,2021-03-30,16:25:36.000,210452,9.073776245117188,41.16393280029297,10.833333333333334,2.215659190440876,3.053519078513574,1.4393939677701575,0.471388562101548,F,T,POINT (9.073776245117188 41.16393280029297)
68,2021-03-30,16:35:36.000,210452,9.050497055053713,41.15445327758789,0.2777777777777778,0.8378598880726982,0.9281859256305866,0.9076804292499292,0.9779079860893964,R,F,POINT (9.050497055053713 41.15445327758789)
69,2021-03-30,16:45:36.000,210452,9.06032657623291,41.15586853027344,1.3888888888888888,0.0903260375578884,0.3054115935860226,0.2665072884518014,0.8726168031886996,R,F,POINT (9.06032657623291 41.15586853027344)
70,2021-03-30,16:55:36.000,210452,9.061256408691406,41.15545654296875,0.8333333333333333,0.2150855560281342,0.642705969315216,0.3214233202561965,0.5001094366661375,R,F,POINT (9.061256408691406 41.15545654296875)
71,2021-03-30,17:05:36.000,210452,9.06102466583252,41.15353012084961,8.055555555555555,0.4276204132870816,3.5374439598558847,3.486095598565553,0.9854843322260224,T,T,POINT (9.06102466583252 41.15353012084961)
72,2021-03-30,17:15:36.000,210452,9.057628631591797,41.15640258789063,0.0,3.109823546568803,5.603333450396216,5.431104204822385,0.96926307400791,R,F,POINT (9.057628631591797 41.15640258789063)
73,2021-03-30,17:25:38.000,210452,9.022324562072754,41.16510391235352,9.166666666666666,2.493509903827413,2.58671619886417,2.585906483133303,0.9996869715621596,T,T,POINT (9.022324562072754 41.16510391235352)
74,2021-03-30,17:36:02.000,210452,8.9930419921875,41.16099548339844,0.2777777777777778,0.0932062950367573,4.939449632836573,4.933458652910675,0.9987871158992956,R,F,POINT (8.9930419921875 41.16099548339844)
75,2021-03-30,17:45:35.000,210452,8.99193000793457,41.16095352172852,0.2777777777777778,4.846243337799816,4.916895683206722,4.91388392329398,0.99938746719337,R,F,POINT (8.99193000793457 41.16095352172852)
76,2021-03-30,17:55:35.000,210452,8.93685531616211,41.17439270019531,0.2777777777777778,0.070652345406906,0.1326160487830118,0.1326145957101833,0.9999890430091848,R,F,POINT (8.93685531616211 41.17439270019531)
77,2021-03-30,18:05:35.000,210452,8.93601131439209,41.17440414428711,0.0,0.0619637033761058,0.1850199917744177,0.1848286787785001,0.9989659874369096,R,F,POINT (8.93601131439209 41.17440414428711)
78,2021-03-30,18:15:35.000,210452,8.935271263122559,41.17441940307617,0.0,0.1230562883983119,0.2116630878640538,0.2092976149224783,0.9888243483290072,R,F,POINT (8.935271263122559 41.17441940307617)
79,2021-03-30,18:25:36.000,210452,8.933804512023926,41.17434310913086,0.0,0.0886067994657418,0.1764783219395406,0.1764545677011853,0.9998653985481372,R,F,POINT (8.933804512023926 41.17434310913086)
80,2021-03-30,18:35:35.000,210452,8.932818412780762,41.17405319213867,0.0,0.0878715224737988,0.1696565284078224,0.1693517055328619,0.9982032941624988,R,F,POINT (8.932818412780762 41.17405319213867)
81,2021-03-30,18:45:35.000,210452,8.931828498840332,41.173789978027344,0.0,0.0817850059340236,0.2344147059454829,0.2217969752151966,0.946173467746427,R,F,POINT (8.931828498840332 41.173789978027344)
82,2021-03-30,18:55:36.000,210452,8.930874824523926,41.17362976074219,0.0,0.1526297000114593,0.1582811636825072,0.1572510813051312,0.9934920722503516,R,F,POINT (8.930874824523926 41.17362976074219)
